index,SequenceA,SequenceB,SCI
2833,AJ005302.1_281-334,AJ550906.1_56-3,1.08139534883721
2834,AE010545.1_3316-3227,AE006003.1_9660-9572,0.822175732217573
2835,AF217307.1_1-256,AF041310.1_1-191,0.891415577032405
2836,X06473.1_389-584,M23361.1_1-186,0.984189079054605
2837,AF114383.1_4363-4423,AF201894.1_4325-4385,1.11280487804878
2838,X13006.1_1-116,U26684.1_296-411,1.02769679300292
2839,AL596169.1_221462-221354,AP004603.1_162173-162282,0.959677419354839
2840,X04465.1_117436-117320,AF143425.1_760-901,0.726027397260274
2841,S74687.1_181-64,AF404062.1_178-64,0.71011673151751
2842,X80330.1_2792-2817,X16496.1_545-570,1.0
2843,U18089.1_3485-3600,X05517.1_3-118,1.15582655826558
2844,M86494.1_1026-1092,D11467.1_1-72,1.29569892473118
2845,AL133551.13_12355-12436,AF234285.1_261-333,0.991004497751124
2846,AP005947.1_24717-24919,AE012820.1_3705-3927,0.708411214953271
2847,X02584.1_1-77,X15768.1_211-283,1.09119010819165
2848,AF102225.1_334-390,AF484514.1_8723-8779,0.926782273603083
2849,AF096782.1_455-511,AB098333.1_456-511,1.06386861313869
2850,AF036748.1_120-164,AF109181.1_634-589,0.73015873015873
2851,X78860.1_2-193,AF041272.1_1-191,0.743125419181757
2852,K02456.1_141-212,AE006699.1_3409-3482,1.00589101620029
2853,M10434.1_1-119,X05059.1_1-119,1.05225653206651
2854,D14853.1_9264-9314,AB049092.1_9230-9280,0.980891719745223
2855,M68929.1_172005-172075,X16746.1_1-72,1.07173913043478
2856,AJ229062.1_241-389,U21939.1_68-218,0.911504424778761
2857,X13034.1_1-119,M24954.1_1-119,1.06064209274673
2858,AL591974.1_109385-109266,AP001511.1_149016-149129,0.794850948509485
2859,AF207773.1_1-379,L38335.1_3-288,0.837893864013267
2860,AJ293918.1_392-644,AF462419.1_389-639,0.99814126394052
2861,AJ131589.1_3-115,X55252.1_1-115,1.04896142433234
2862,AY055173.1_299-550,AY238473.1_393-644,0.933412604042806
2863,AE002321.1_7246-7145,D90912.1_112591-112684,1.26770538243626
2864,AY038240.1_65-148,AB115506.1_65-148,0.962209302325581
2865,AB081366.1_266-517,AJ295193.1_354-605,0.972036474164134
2866,X15059.1_507-589,D00552.1_73-146,1.03979238754325
2867,Z29103.1_1-303,X17239.1_14-300,0.996849212303076
2868,Y07978.1_48-201,X66325.1_2369-2523,0.834297963558414
2869,L34380.1_1-279,Z36518.1_1-205,0.749731471535983
2870,X54552.1_167-241,AF347005.1_12268-12338,1.22027972027972
2871,AE017026.1_274819-274638,AE013039.1_9145-9323,1.07952314165498
2872,BX890619.6_6528-6474,BX248111.7_6762-6711,0.801556420233463
2873,AP003193.2_260931-260768,AP004596.1_197999-197893,0.751432129514321
2874,AJ550909.1_282-333,AJ005303.1_56-3,1.14565826330532
2875,V01357.1_479-504,X57130.1_844-869,1.04807692307692
2876,AY173955.1_45-161,AF077336.1_45-165,0.861074705111402
2877,X01078.1_1396-1463,X04465.1_38367-38438,1.26885245901639
2878,AY282173.1_65-148,Z76073.1_36-119,0.742924528301887
2879,AF391255.1_1284-1335,AF156831.1_45-96,0.94059405940594
2880,AF021899.1_1-190,AF506659.1_2-234,0.661483253588517
2881,M35576.1_1-118,X06839.1_3-124,1.06315789473684
2882,AB001040.1_156-206,D14484.1_9261-9311,1.02557544757033
2883,AF134704.1_5562-5676,AJ131599.1_3-114,1.16081504702194
2884,X51824.1_190-272,AE005128.1_6659-6734,1.01558073654391
2885,D13621.1_3-119,X00020.1_1-119,1.20885357548241
2886,AY344026.1_1-280,AF506632.1_1-234,0.712102564102564
2887,AF326169.1_62-145,U56355.1_8-91,0.843672456575682
2888,X16885.1_460-388,AE005658.1_7176-7257,1.05491990846682
2889,U80521.1_412-510,AY463221.1_1-99,0.899686520376176
2890,D11414.1_117-219,AE000759.1_8335-8411,1.02357414448669
2891,AE017232.1_187112-187234,AE006044.1_6136-6252,0.902
2892,AY371141.1_1275-1326,AJ313410.1_52-103,1.02286902286902
2893,AE007576.1_1562-1747,AE007856.1_5090-5262,1.12189006750241
2894,X92886.1_4415-4475,AF302996.1_4397-4457,0.967272727272727
2895,AF036748.1_120-164,AF036749.1_121-167,0.68609865470852
2896,X04815.1_1-81,AE005414.1_2595-2512,1.15671140939597
2897,AF443109.1_1467-1518,AY371156.1_1281-1332,1.01351351351351
2898,L35909.1_103-174,M10217.1_13648-13715,1.47800586510264
2899,AE007508.1_3048-2943,AE006268.1_10610-10511,0.807017543859649
2900,X02437.1_274-344,AF158101.6_72456-72373,1.0280777537797
2901,U51283.1_364-419,AB097868.1_9497-9553,1.09292929292929
2902,AY134985.1_65-148,L11796.1_65-148,0.900943396226415
2903,M35168.1_2-110,X02254.1_3-118,0.983766233766234
2904,AB078709.1_65-148,AF408626.1_278-361,1.00597014925373
2905,L28867.1_329-385,X03189.1_672-728,1.08492569002123
2906,AL953899.7_42720-42666,AB001846.1_113-164,0.547528517110266
2907,X62865.1_3-123,AF034619.1_5584-5700,0.958740499457112
2908,AF063151.1_457-513,AB049811.1_9599-9655,1.05251641137856
2909,L76399.1_392-643,AF405669.1_389-639,0.893854748603352
2910,AY165229.1_242-293,AF005496.1_1435-1486,1.025
2911,AY062275.1_288-534,AB081343.1_266-517,0.877074370006146
2912,AJ012831.1_1-253,AY163829.1_1-223,0.797716150081566
2913,U72105.1_304-360,AF063163.1_455-511,1.02480916030534
2914,U88825.1_221-304,AF069669.1_59-142,1.17532467532468
2915,U37576.1_709-734,X72929.1_1233-1258,1.0
2916,AB078697.1_65-148,AF484520.1_59-142,1.04054054054054
2917,AY371151.1_1284-1335,AF024163.1_90-141,1.01673640167364
2918,AF490529.1_11834-11766,M10217.1_4724-4798,1.28971962616822
2919,AL766847.1_94269-94358,AE016928.1_199416-199321,0.937185929648241
2920,U22521.1_4397-4457,AF302996.1_4397-4457,0.932862190812721
2921,AB097873.1_63-179,AF442566.1_60-176,0.846473029045643
2922,Z84280.1_1-250,AF506644.1_1-240,0.84133400707428
2923,AY518946.1_46-97,AF323234.1_74-125,1.01652892561983
2924,D13107.1_530-459,X02173.1_441-512,1.25130890052356
2925,AL596172.1_176254-176136,AF270301.1_145-36,0.8421926910299
2926,U69588.1_125-223,U23487.1_525-623,0.956043956043956
2927,AF506664.1_1-246,U14783.1_1-240,0.776641550053821
2928,M57698.1_294-367,AE005245.1_5142-5071,1.15719696969697
2929,AF506629.1_2-232,AF207755.1_1-379,0.802620087336245
2930,AY535672.1_171-222,AY535685.1_171-222,0.971496437054632
2931,AB078708.1_1299-1350,AY492778.1_819-870,0.966269841269841
2932,M10438.1_2-120,X05519.1_1-116,1.08256880733945
2933,K03160.1_1-118,V00476.1_1-119,1.11576354679803
2934,AP005079.1_55102-55198,AP005048.1_244084-244179,0.775886524822695
2935,AB081748.1_65-148,AY139491.1_35-118,0.763380281690141
2936,AY451185.1_148-231,AF084764.1_65-148,1.01159420289855
2937,Z36079.1_181-110,AJ428514.1_11535-11602,1.29461756373938
2938,AY371127.1_59-142,Z97096.1_19-102,0.910112359550562
2939,AP005079.1_54988-55101,AE013139.1_7801-7700,0.607645259938838
2940,L11789.1_1281-1332,AF484481.1_1293-1344,1.0
2941,X62859.1_3-124,M36187.1_5-126,0.964324324324324
2942,X53392.1_97-170,X70810.2_102754-102683,1.15144230769231
2943,AB049357.1_11673-11743,AY017179.1_1528-1601,1.15384615384615
2944,AJ583734.1_51-102,AY037266.1_1278-1329,0.993589743589744
2945,AY093603.1_1290-1341,AF484494.1_1296-1347,1.06299212598425
2946,K00277.1_1-73,K02003.1_1-74,1.13761467889908
2947,U72082.1_334-390,AF196742.1_455-510,1.04520795660036
2948,Z35330.1_6121-6235,M55343.1_5620-5736,0.981432360742706
2949,U29412.1_65-149,AF484479.1_59-142,0.81
2950,M10671.1_1-72,AF125213.1_1282-1213,1.16288659793814
2951,AY062275.1_288-534,AF117620.1_295-546,0.796913580246913
2952,M35578.1_1-118,X06835.1_1-119,1.08928571428571
2953,D38115.1_11583-11651,M58320.1_108-194,1.04455445544554
2954,U86779.1_1334-1385,AF286253.1_1559-1610,0.940726577437859
2955,AF001265.1_6033-6149,M33890.1_5-120,0.969987995198079
2956,Z29112.1_1-302,U23515.1_33862-33566,1.12451558550969
2957,AL939111.1_162719-162830,AJ002571.1_43977-43865,0.728323699421965
2958,AB013372.1_8-81,X16888.1_864-793,1.19025522041763
2959,Z97130.1_19-102,AF084752.1_65-148,0.990353697749196
2960,U39706.1_5918-5836,D00560.1_67-145,1.20073394495413
2961,AF149787.1_1406-1519,AF493545.1_787-900,0.920498084291188
2962,AL596170.1_192-86,AP004604.1_167020-166901,1.03570300157978
2963,M58665.1_571-712,X56322.1_513-709,0.792486583184258
2964,AY165255.1_235-286,AF247519.1_1233-1284,0.976694915254237
2965,AF196778.1_2-154,AJ229062.1_241-389,0.913730255164034
2966,D49745.1_1-393,L38352.1_3-288,0.793434747798239
2967,AP003007.2_200596-200480,AE013127.1_3291-3189,0.969032258064516
2968,AF386051.1_65-148,AF538307.1_854-937,0.981770833333334
2969,AE012558.1_14966-15083,AL591977.1_131463-131588,1.27873563218391
2970,AP005343.1_46608-46510,AL445064.1_126097-125991,0.950704225352113
2971,AF499636.1_392-643,L76412.1_390-641,1.01085568326948
2972,X13662.1_1-116,M32519.1_4-118,1.04982206405694
2973,K03160.1_1-118,M36154.1_1-117,1.20659062103929
2974,AE016837.1_226247-226125,AE016761.1_247677-247799,1.01270207852194
2975,AY232741.1_1-354,AB049092.1_1-360,1.04365400161681
2976,X14848.1_5139-5066,X12889.1_644-572,1.36634920634921
2977,L38331.1_1-288,AY070191.1_1-277,0.982482482482482
2978,AJ006022.1_16-71,AF457074.1_8613-8668,1.165548098434
2979,X06848.1_1-119,M36316.1_2-120,1.11310190369541
2980,AJ276595.1_171-254,AY451163.1_147-230,0.694581280788177
2981,AF287992.1_4918-5108,X16459.1_280-475,0.98733552631579
2982,AP002997.2_56937-56739,AE015938.1_141777-141949,0.770437654830718
2983,X61068.1_880-953,X02173.1_256-326,1.14634146341463
2984,Z79570.1_65-148,AF069940.1_65-148,0.848314606741573
2985,AC084429.5_20418-20485,AF347015.1_1604-1672,1.37229437229437
2986,Z79527.1_65-148,AB034867.1_75-158,0.845338983050847
2987,AF213692.1_353-397,AF036754.1_91-138,0.930147058823529
2988,Z29261.1_1-303,AB020752.1_35792-36096,1.02111010009099
2989,AY236366.1_1-292,AJ291456.1_2-252,0.843087790110999
2990,L34365.1_1-279,L38346.1_1-288,0.862517417556897
2991,U75448.1_1122-1235,AF048712.1_1102-1215,1.00295420974889
2992,L11766.1_1278-1329,AF484509.1_1290-1341,1.01
2993,AY186748.1_373-624,AF231764.1_393-644,1.00240529164161
2994,AF072865.1_1887-1947,AF390544.1_1076-1142,0.794344473007712
2995,AC099014.1_146549-146620,X03715.1_589-662,1.14821763602251
2996,AY206651.1_1302-1353,AY037274.1_1293-1344,0.991967871485944
2997,AE013002.1_8534-8441,AE017005.1_149900-149799,0.936013986013986
2998,AF021898.1_1-190,AF169003.1_1-390,0.660136674259681
2999,AF286247.1_173-290,AF443114.1_69-186,0.922208281053952
3000,AY304885.1_1280-1331,AF064699.1_2107-2158,0.967145790554415
3001,AY519061.1_46-97,AY492773.1_807-858,0.968871595330739
3002,AF091512.1_37281-37352,AE009855.1_3683-3767,1.07065217391304
3003,U27616.3_1255-1032,AE016786.1_232051-232274,0.6389369592089
3004,AF042105.1_49-165,AF423756.1_144-260,0.907142857142857
3005,D63821.1_1-389,AY434118.1_2-196,0.711363636363636
3006,L34364.1_1-279,AF041305.1_1-191,0.829334787350055
3007,X51398.1_2-75,M68929.1_32684-32756,1.12295081967213
3008,AF484509.1_1290-1341,AF110973.1_1563-1614,0.996409335727109
3009,K01921.1_234-307,AB042524.1_5257-5192,1.23516949152542
3010,J01012.1_1-119,M34765.1_1-114,1.16985645933014
3011,U25144.1_1062-991,X05226.1_35-116,1.17695473251029
3012,AY371151.1_59-142,AF543979.1_38-121,1.01980198019802
3013,AF116561.1_5902-6018,X06854.1_5-111,0.918417799752781
3014,X16888.1_869-940,X07795.1_26-96,1.50224215246637
3015,AF443081.1_69-186,AY161883.1_12-129,0.880478087649402
3016,D38115.1_11583-11651,X12631.1_7349-7415,1.10526315789474
3017,D13449.1_1-185,AY438098.1_5-221,0.844582043343653
3018,M24606.1_401-507,S83742.1_1-102,0.958230958230958
3019,AE016869.1_178989-179107,Z99124.2_158222-158117,0.929644268774704
3020,AF069526.1_1261-1374,M32661.1_1132-1245,0.807825086306099
3021,J01435.1_264-194,X15240.1_604-676,1.42894736842105
3022,AF457055.1_59-142,AF457061.1_59-142,0.980716253443526
3023,AY190413.1_1-181,AY145996.1_1-213,0.789820359281437
3024,AC005275.1_105500-105803,AP000996.2_169413-169130,1.0495854717726
3025,X16885.1_631-561,K00242.1_1-75,1.06048387096774
3026,AY060611.1_560-627,AB032826.1_1401-1464,1.14678899082569
3027,AE008071.1_8587-8502,AE017152.1_58537-58646,0.751661631419939
3028,AP005947.1_24717-24919,AJ000758.1_1489-1668,0.757552870090634
3029,AF169665.1_311-562,AY055165.1_298-549,0.97463976945245
3030,X02031.1_1-118,X62865.1_3-123,1.0
3031,AY535672.1_171-222,AY455781.1_1525-1576,0.993243243243243
3032,AY173959.1_1198-1249,AF119820.1_2110-2161,0.965437788018433
3033,AY147192.1_1892-2005,AF166003.1_1167-1280,0.868827160493827
3034,J01404.1_5140-5204,J01436.1_1456-1522,1.25592417061611
3035,AJ243001.2_1-116,X06687.1_3-118,1.23882896764253
3036,AE004105.1_5235-5438,BX248334.1_308192-308010,0.801148482362592
3037,U89873.1_663-775,AF017129.1_1373-1486,0.881107491856678
3038,J04815.1_1966-2036,Y00163.1_254-326,1.20833333333333
3039,AP005079.1_55102-55198,AE012210.1_5968-5859,0.735705209656925
3040,U24471.1_452-550,AF096643.1_534-632,0.914782608695652
3041,X56629.1_421-581,X02585.1_923-1086,1.03703703703704
3042,Z29099.1_1-303,AE010387.1_4828-4528,0.92656023222061
3043,AE013320.1_6338-6044,X65991.1_1-302,0.977183320220299
3044,D12694.1_2533-2604,AJ270287.1_567-495,1.19957537154989
3045,M36911.1_2445-2539,AF235045.1_658-731,0.783737024221453
3046,D17791.1_52-123,AF346999.1_4402-4331,1.26751592356688
3047,AE007691.1_7901-8001,AL596165.1_180914-180814,0.881090909090909
3048,X05914.1_238-170,K00354.1_1-74,1.35013262599469
3049,M91385.1_1046-1118,AB031211.1_7799-7884,0.910179640718563
3050,M15347.1_1040-968,M16479.1_42-123,1.16271186440678
3051,AF165058.1_1-379,AB047641.1_1-390,0.984675694939416
3052,M35573.1_1-119,X02254.1_3-118,1.00935828877005
3053,M27323.1_1623-1674,AY181081.1_46-97,1.03333333333333
3054,AY304832.1_1283-1334,AB078680.1_1281-1332,0.936210131332082
3055,X01003.1_1-119,X00993.1_1-119,1.05911330049261
3056,J04815.1_952-1020,M68929.1_17407-17480,1.38328530259366
3057,AY535758.1_171-222,AF071473.1_1284-1335,1.0
3058,AF115449.1_65-148,AY451080.1_148-231,0.862928348909657
3059,AJ276595.1_1390-1441,AY463220.1_1527-1578,0.931868131868132
3060,X03905.1_4-117,X16193.1_4-119,1.03205479452055
3061,BX897699.1_1435970-1435876,AL939108.1_255539-255444,1.02229299363057
3062,X62453.1_1-74,X55514.2_4416-4343,1.1875
3063,AE016837.1_226247-226125,AE017267.1_64114-64220,1.06346666666667
3064,AY188160.1_2-196,AY188115.1_3-196,0.986422267481331
3065,U73099.1_470-568,AF256207.1_579-677,0.920152091254753
3066,AE011751.1_9538-9457,AE012210.1_6050-5969,0.973741794310722
3067,Z99111.2_13049-12893,AJ002571.1_38016-37861,0.778819119025305
3068,M10217.1_7394-7325,K00368.1_1-82,1.01476793248945
3069,X00575.1_1-121,X01555.1_3-118,1.0986301369863
3070,AY139456.1_35-118,AF004885.1_318-401,0.88622754491018
3071,V01357.1_479-504,X83548.1_695-720,1.0
3072,L76394.1_391-643,D00820.1_392-642,0.976537729866836
3073,U38240.1_1156-1269,AF319664.1_1334-1447,0.777777777777778
3074,X03499.1_37-110,X66440.1_1-74,1.25525525525526
3075,AE006566.1_2851-2932,AE007658.1_8987-8895,0.816425120772947
3076,X02260.1_3-117,X02254.1_3-118,1.0
3077,K01537.1_51-169,X16688.1_41-159,1.169
3078,D10534.1_1-121,X06098.1_1-107,1.02945736434109
3079,X03715.1_171-243,X52392.1_3967-4040,1.14075630252101
3080,U16362.1_9319-9355,D49768.1_1041-1076,0.959427207637232
3081,X13037.1_1-119,V01120.1_2-120,1.21524064171123
3082,X51375.1_389-580,X63784.1_412-602,1.04841592201462
3083,AE000759.1_8335-8411,D12926.1_388-490,1.00614709110867
3084,L12402.1_3-117,M10817.1_1-119,1.10508849557522
3085,AE017038.1_76189-76432,AE017038.1_76471-76710,0.715854495538778
3086,AP005074.1_11634-11770,AE016750.1_293855-293964,0.727920227920228
3087,AF197341.1_797-880,AF543955.1_38-121,0.865168539325843
3088,AF506664.1_1-246,L38354.1_1-288,0.947067981318111
3089,X15379.1_71-144,M68929.1_39446-39374,1.09111617312073
3090,M36188.1_5-125,X02022.1_3-118,0.937219730941704
3091,M16172.1_3-119,Z50066.1_3-119,1.03683035714286
3092,AY311400.1_1-215,D16612.1_3-309,0.679979828542612
3093,AE015938.1_189936-190117,BX572596.1_50556-50756,0.906655710764174
3094,AF008220.1_6620-6692,X04465.1_64788-64715,1.18478260869565
3095,V00712.1_1227-1289,AJ316582.1_98150-98072,0.766932270916335
3096,K00277.1_1-73,X61068.1_477-549,1.15187376725838
3097,K03457.1_176-259,AF457075.1_59-142,0.706666666666667
3098,AF010496.1_105318-105541,AE014432.2_6200-5972,0.664613722312264
3099,X06687.1_3-118,M58383.1_4-115,1.14393063583815
3100,AY288909.1_65-148,AF543966.1_38-121,0.786967418546366
3101,AC006635.2_21711-21640,AE005611.1_1614-1687,1.04707792207792
3102,AF457076.1_1284-1335,AJ293336.1_52-103,0.995444191343963
3103,Z77067.1_1-197,D11443.1_1-329,0.709271870089052
3104,AY037268.1_1290-1341,AY255816.1_1280-1331,0.924124513618677
3105,L76657.1_1-67,X14848.1_5139-5066,1.38630136986301
3106,AY140570.1_501-552,AF490973.1_1299-1350,1.0961145194274
3107,X54113.1_230-415,M58447.1_507-698,1.04206529992407
3108,X12977.1_221-293,X16754.1_1-86,1.09450171821306
3109,AE004866.1_8982-8910,X61068.1_1281-1353,1.17863397548161
3110,AY180905.1_75-190,AF110977.1_182-300,0.866946778711485
3111,AY190490.1_1-181,Z84289.1_1-250,0.791990436341901
3112,U33433.1_1-227,AJ006316.1_2-237,0.779114270092947
3113,X04465.1_48845-48932,U50045.1_216-145,0.995661605206074
3114,X14485.1_2-72,U67537.1_160-234,1.19915254237288
3115,AF223571.1_210-358,M86760.1_218-371,0.766009852216749
3116,D49746.1_1-392,D49758.1_1-388,0.968439716312057
3117,X06428.1_229-300,M20954.1_1-74,1.23832923832924
3118,L36887.1_4319-4391,K00570.1_851-921,1.26455026455026
3119,X78865.1_2-193,U23386.1_2-306,0.748027057497181
3120,AF067200.1_16-89,X52392.1_6506-6434,1.12660944206009
3121,AF084784.1_65-148,AF386042.1_65-148,0.865853658536585
3122,AY434127.1_2-197,AF041279.1_1-191,0.883959044368601
3123,AE016859.1_295534-295393,AE016761.1_247677-247799,0.979957805907173
3124,AP004172.1_250747-250650,AC084406.7_91434-91300,0.668843537414966
3125,X56506.1_61-144,X14848.1_2654-2728,1.04044943820225
3126,M19950.1_1-120,X52300.1_5-122,1.1307596513076
3127,AF386040.1_65-148,AY275555.1_65-148,0.866834170854271
3128,X00930.1_3-118,X05516.1_3-119,1.00129701686122
3129,Z00044.1_50240-50312,AE003677.3_170128-170056,1.18265682656827
3130,X16765.1_1-73,U67492.1_3051-3122,1.01897533206831
3131,Z69688.1_265-313,Z69700.1_341-389,0.928301886792453
3132,AY451232.1_148-231,AF116051.1_50-133,0.958702064896755
3133,AB049088.1_9126-9191,AF165060.1_9114-9179,1.0
3134,AE008883.1_15399-15472,X02173.1_441-512,1.18574514038877
3135,X63791.1_1-102,X04788.1_1-98,0.89171974522293
3136,X03925.1_1-72,AB049357.1_11673-11743,1.26457399103139
3137,AP004824.1_261550-261653,L42943.1_254-144,1.03046594982079
3138,K02229.1_1-83,X61067.1_133-205,1.19664268585132
3139,X02237.1_3-118,X00575.1_1-121,1.03790849673203
3140,X12631.1_939-1009,D12695.1_435-369,1.21635883905013
3141,X05862.1_1361-1386,U37575.1_1468-1493,1.0
3142,J01390.1_6035-6106,AF347001.1_16015-15948,1.05257142857143
3143,U89019.1_1-390,AJ006311.1_1-204,0.75049864007253
3144,AY451134.1_148-231,AY371142.1_59-142,0.824120603015075
3145,L23320.1_77-10,V00675.1_586-656,1.13793103448276
3146,AY187680.1_65-148,L11787.1_65-148,0.900921658986175
3147,AF100664.1_6440-6512,AF127584.1_98-171,1.16806722689076
3148,M11540.1_3-116,X13005.1_1-116,0.887426900584795
3149,AF165047.1_1-379,D31972.1_1-309,0.840532902704885
3150,AJ247113.1_134-53,AF339739.1_56-3,0.891818181818182
3151,Z36521.1_1-205,AY190422.1_1-181,0.833115183246073
3152,AY188157.1_2-196,Z77081.1_1-197,0.926795580110497
3153,AE013011.1_30-270,AE013010.1_3537-3777,1.00612244897959
3154,AF413967.1_454-505,AF023934.1_90-141,1.041015625
3155,AF021904.1_1-190,D45870.1_1-238,0.71249252839211
3156,AJ243756.1_1-71,AE003538.3_103715-103786,1.15301724137931
3157,BX572604.1_199848-199986,AE001747.1_6884-6993,0.646831955922865
3158,U05033.1_1-360,AY434109.1_2-197,0.717590361445783
3159,AP002997.2_104964-105169,AE009122.1_6687-6504,0.845718329794763
3160,AC008443.10_9027-8955,M68929.1_41917-41989,1.17948717948718
3161,AY344040.1_1-258,U38283.1_1-202,0.882803297997644
3162,AJ405954.1_1-52,AJ313394.1_51-102,0.966542750929368
3163,J02386.1_42-95,AJ536620.1_1-40,0.89247311827957
3164,AY205287.1_148-4,X69326.1_1-193,0.683600713012478
3165,D38114.1_11688-11758,Z74797.1_2502-2432,1.19369369369369
3166,AF396436.1_528-448,AC018638.5_4694-4623,1.14028776978417
